payment_id,order_id,payment_date,payment_method,amount
3072,3336,2024-07-14,Credit Card,1096.08
3073,3283,2024-02-24,PayPal,378.42
3074,3956,2025-01-31,Bank Transfer,1845.68
3075,107,2024-11-23,Bank Transfer,1395.17
3076,316,2024-12-15,PayPal,433.08
3077,1116,2024-08-23,Credit Card,1242.21
3078,913,2024-10-05,PayPal,792.54
3079,4365,2024-03-10,Credit Card,450.66
3080,565,2024-11-21,PayPal,1276.15
3081,2916,2024-12-24,PayPal,516.66
3082,1494,2024-08-17,Bank Transfer,178.08
3083,2967,2024-02-25,PayPal,679.09
3084,2662,2024-02-23,Bank Transfer,1054.72
3085,4591,2024-06-29,PayPal,160.46
3086,2223,2024-04-07,Bank Transfer,375.61
3087,1039,2024-03-29,Bank Transfer,463.36
3088,2688,2024-09-30,Bank Transfer,815.06
3089,1096,2024-03-11,Credit Card,1678.06
3090,1918,2024-09-01,PayPal,1807.24
3091,672,2024-05-22,Bank Transfer,985.46
3092,2459,2024-06-23,Bank Transfer,1276.79
3093,1552,2024-08-05,PayPal,1250.86
3094,4427,2025-01-23,Bank Transfer,111.45
3095,4415,2024-12-30,PayPal,795.49
3096,273,2024-10-20,PayPal,31.82
3097,2154,2024-12-07,Credit Card,687.82
3098,860,2024-12-28,PayPal,761.67
3099,1569,2025-01-30,Credit Card,886.32
3100,3458,2024-06-02,Credit Card,1762.54
3101,274,2024-09-21,Bank Transfer,1353.21
3102,2153,2024-12-28,PayPal,806.15
3103,626,2024-12-02,PayPal,904.78
3104,4847,2024-07-15,PayPal,225.9
3105,1471,2024-06-28,PayPal,684.78
3106,4322,2024-10-06,Bank Transfer,1428.7
3107,4960,2024-09-28,PayPal,733.12
3108,2745,2024-02-17,Bank Transfer,1632.39
3109,1594,2024-06-17,PayPal,1189.08
3110,3907,2025-01-03,Bank Transfer,1867.61
3111,667,2024-03-31,PayPal,1428.43
3112,4219,2024-08-10,Bank Transfer,105.43
3113,3315,2024-02-16,PayPal,174.54
3114,4706,2024-11-08,Bank Transfer,1916.14
3115,4157,2024-04-18,Bank Transfer,901.87
3116,2481,2024-06-24,Bank Transfer,960.05
3117,1481,2024-10-05,Credit Card,959.94
3118,3708,2024-10-06,Bank Transfer,1534.13
3119,2404,2024-07-24,PayPal,933.53
3120,3908,2024-03-17,Bank Transfer,935.05
3121,3251,2024-03-23,Credit Card,1051.41
3122,2801,2024-12-16,Bank Transfer,691.79
3123,4158,2024-05-31,Bank Transfer,397.81
3124,4427,2024-05-02,PayPal,1726.42
3125,2324,2024-06-10,Bank Transfer,478.65
3126,1366,2025-01-24,PayPal,1417.93
3127,2525,2024-08-22,Credit Card,1948.74
3128,582,2024-12-24,Bank Transfer,1652.22
3129,3489,2024-04-24,PayPal,317.66
3130,3719,2024-02-26,Credit Card,1828.85
3131,2821,2024-06-09,PayPal,340.47
3132,3285,2025-02-08,Bank Transfer,1137.69
3133,666,2025-01-10,Bank Transfer,132.54
3134,3011,2024-02-11,Credit Card,912.18
3135,4816,2024-10-09,Credit Card,72.49
3136,4574,2024-08-14,PayPal,524.59
3137,1952,2024-08-13,Credit Card,856.29
3138,2274,2024-11-19,Bank Transfer,1853.92
3139,321,2025-01-22,PayPal,1951.39
3140,3292,2024-11-23,Bank Transfer,631.95
3141,1647,2024-11-14,Credit Card,492.73
3142,2743,2024-06-30,PayPal,1395.16
3143,4414,2024-03-27,Credit Card,1040.18
3144,1652,2024-05-04,Bank Transfer,1608.04
3145,1858,2024-02-24,Bank Transfer,196.02
3146,4764,2024-07-24,Credit Card,1308.7
3147,2930,2024-03-09,PayPal,1032.21
3148,4735,2024-02-13,Bank Transfer,345.89
3149,1425,2024-09-27,Bank Transfer,35.81
3150,3227,2024-11-26,PayPal,880.85
3151,1701,2024-04-08,PayPal,1009.99
3152,3674,2025-01-22,Bank Transfer,1542.37
3153,287,2025-01-19,Bank Transfer,62.11
3154,1243,2024-04-03,Bank Transfer,1866.9
3155,1,2024-03-22,Credit Card,58.78
3156,1375,2024-07-13,Bank Transfer,847.91
3157,3354,2024-09-09,Credit Card,943.66
3158,108,2024-09-24,Bank Transfer,1440.71
3159,3327,2024-08-04,PayPal,630.71
3160,4755,2024-05-30,Credit Card,795.13
3161,1177,2024-06-19,PayPal,1395.67
3162,3392,2024-12-17,PayPal,26.96
3163,4989,2025-02-06,PayPal,1868.98
3164,1326,2024-04-27,PayPal,143.61
3165,697,2024-12-24,Credit Card,283.56
3166,4702,2024-08-05,Credit Card,735.88
3167,1650,2024-03-22,PayPal,421.47
3168,2685,2024-05-28,Bank Transfer,1960.78
3169,1281,2024-07-31,PayPal,164.6
3170,4853,2024-05-11,PayPal,1731.32
3171,3231,2024-12-29,Credit Card,764.41
3172,2365,2024-04-09,Credit Card,1219.95
3173,1556,2024-02-25,Credit Card,1070.43
3174,897,2024-05-29,Bank Transfer,115.93
3175,3887,2024-05-14,Bank Transfer,107.98
3176,3593,2024-03-12,PayPal,1513.92
3177,2406,2024-10-02,PayPal,804.56
3178,4418,2024-03-29,Credit Card,606.12
3179,4581,2024-07-30,PayPal,545.36
3180,960,2024-05-28,PayPal,1491.86
3181,79,2024-05-15,PayPal,1104.25
3182,1657,2024-12-15,Credit Card,1858.73
3183,1679,2024-03-13,Credit Card,248.28
3184,2613,2024-04-18,Bank Transfer,468.0
3185,4904,2024-07-18,PayPal,767.09
3186,845,2024-07-23,PayPal,587.7
3187,245,2024-07-17,Bank Transfer,458.14
3188,2855,2024-06-24,Credit Card,610.38
3189,3112,2024-07-12,PayPal,1131.03
3190,3346,2025-01-06,Bank Transfer,781.31
3191,4733,2024-02-25,Bank Transfer,390.28
3192,1554,2024-04-17,Bank Transfer,1441.9
3193,1579,2024-05-05,Bank Transfer,278.71
3194,4335,2024-04-27,PayPal,83.63
3195,4307,2024-07-14,PayPal,1397.66
3196,3385,2024-03-13,Credit Card,1776.48
3197,3002,2025-01-25,PayPal,1317.93
3198,138,2024-07-18,Credit Card,299.51
3199,4918,2024-06-26,Bank Transfer,1609.12
3200,664,2024-06-19,PayPal,1850.33
3201,4851,2024-08-25,Bank Transfer,1187.62
3202,1059,2024-02-17,PayPal,398.81
3203,2760,2024-07-20,Bank Transfer,743.35
3204,62,2024-12-01,Credit Card,1551.99
3205,3176,2024-04-05,PayPal,557.72
3206,3998,2024-05-16,Credit Card,686.74
3207,2376,2024-08-03,PayPal,734.44
3208,4813,2024-06-14,Bank Transfer,218.46
3209,2565,2024-06-16,Credit Card,1545.79
3210,577,2024-06-19,Credit Card,290.91
3211,1678,2024-04-07,Bank Transfer,1099.65
3212,3903,2024-07-21,Credit Card,1270.53
3213,597,2024-08-04,Credit Card,1677.91
3214,3519,2025-02-08,Credit Card,1698.36
3215,1077,2024-04-02,Credit Card,299.56
3216,814,2025-01-21,Credit Card,87.1
3217,3337,2024-03-01,Bank Transfer,980.57
3218,3863,2024-10-27,PayPal,305.65
3219,332,2024-05-12,Credit Card,1062.0
3220,4516,2024-07-15,PayPal,641.16
3221,1437,2024-10-10,PayPal,1361.87
3222,2713,2025-01-20,Bank Transfer,878.24
3223,4238,2024-08-10,PayPal,1629.26
3224,1498,2024-11-25,Credit Card,1242.31
3225,2640,2024-03-02,PayPal,580.76
3226,776,2024-04-04,PayPal,195.25
3227,2845,2024-08-03,PayPal,1005.8
3228,4920,2024-11-16,Bank Transfer,304.26
3229,1774,2024-06-09,Bank Transfer,1737.62
3230,3371,2024-03-23,Bank Transfer,1674.18
3231,3815,2024-02-11,Credit Card,1669.75
3232,2058,2024-02-11,Bank Transfer,1042.38
3233,4035,2025-01-19,Credit Card,1435.57
3234,2740,2024-06-26,Bank Transfer,1927.1
3235,1540,2025-01-24,Bank Transfer,1272.77
3236,4717,2024-11-25,Bank Transfer,1774.98
3237,2735,2025-01-02,Credit Card,934.99
3238,2985,2024-12-31,Bank Transfer,294.72
3239,2492,2025-01-30,PayPal,976.59
3240,327,2024-11-01,PayPal,1051.7
3241,60,2025-02-01,Bank Transfer,1899.33
3242,3201,2024-07-27,Credit Card,935.05
3243,2038,2024-09-09,Credit Card,736.65
3244,1748,2024-08-16,Bank Transfer,332.09
3245,2515,2024-02-25,Credit Card,1125.83
3246,1278,2024-07-23,Bank Transfer,1641.64
3247,1322,2024-09-20,Credit Card,687.86
3248,3487,2024-02-10,Credit Card,622.08
3249,1728,2024-06-11,PayPal,486.55
3250,1122,2024-08-06,Credit Card,1716.54
3251,585,2024-03-09,PayPal,1793.64
3252,3366,2024-12-05,PayPal,859.6
3253,2978,2024-03-07,Credit Card,512.95
3254,461,2024-04-18,Bank Transfer,1956.15
3255,2418,2024-03-12,Credit Card,1092.04
3256,1356,2024-11-06,Credit Card,439.94
3257,4055,2024-08-29,Credit Card,1692.67
3258,991,2024-03-15,Bank Transfer,1863.76
3259,2264,2025-01-03,PayPal,448.43
3260,294,2024-07-06,PayPal,1531.74
3261,4784,2024-08-03,Bank Transfer,125.74
3262,4759,2025-01-11,Bank Transfer,1792.07
3263,1978,2024-11-02,PayPal,101.23
3264,4751,2024-09-28,PayPal,1399.81
3265,450,2024-04-27,Bank Transfer,1067.46
3266,3939,2024-12-19,PayPal,1017.57
3267,4315,2024-04-18,PayPal,759.6
3268,4272,2024-05-12,Bank Transfer,620.29
3269,1334,2024-06-29,PayPal,386.42
3270,3805,2024-12-15,PayPal,792.5
3271,2881,2024-12-14,PayPal,684.43
3272,3562,2024-04-21,PayPal,637.2
3273,1160,2024-09-19,Bank Transfer,367.31
3274,4045,2024-12-17,PayPal,65.65
3275,4940,2024-05-08,Credit Card,309.93
3276,2946,2024-11-30,Credit Card,1421.82
3277,3615,2024-11-05,PayPal,1227.38
3278,1128,2025-01-30,Credit Card,1530.8
3279,1418,2024-05-08,Credit Card,860.25
3280,476,2024-02-15,Bank Transfer,1922.61
3281,2911,2024-10-10,Credit Card,397.98
3282,839,2025-01-09,PayPal,1225.98
3283,3688,2024-07-01,Credit Card,1384.32
3284,1488,2024-05-24,Bank Transfer,63.08
3285,1822,2024-09-01,Bank Transfer,649.87
3286,4086,2024-05-28,PayPal,1253.19
3287,985,2024-11-20,Credit Card,521.83
3288,2375,2024-09-22,Bank Transfer,505.86
3289,3140,2024-11-07,Bank Transfer,1931.32
3290,3073,2024-06-12,Credit Card,1513.72
3291,557,2024-03-11,PayPal,689.11
3292,2878,2025-01-12,Credit Card,451.82
3293,3826,2025-01-12,Credit Card,1270.79
3294,3958,2024-07-20,PayPal,1307.35
3295,1784,2024-06-16,Credit Card,1749.09
3296,3559,2024-08-10,PayPal,1953.43
3297,2917,2024-12-22,Bank Transfer,302.85
3298,3532,2024-03-01,PayPal,614.05
3299,3182,2025-01-22,Bank Transfer,1181.82
3300,556,2024-07-29,PayPal,1358.2
3301,4541,2024-09-21,Bank Transfer,988.88
3302,234,2024-06-03,Bank Transfer,504.79
3303,4028,2024-04-22,Bank Transfer,1855.11
3304,4322,2024-04-05,Credit Card,1841.06
3305,2556,2025-01-08,Bank Transfer,1731.03
3306,4643,2024-03-22,Bank Transfer,1711.37
3307,1634,2024-11-09,PayPal,1073.62
3308,3358,2024-09-01,Credit Card,1255.64
3309,3769,2024-05-07,PayPal,66.69
3310,3243,2024-02-21,Credit Card,216.31
3311,2844,2024-04-06,PayPal,740.35
3312,794,2024-05-24,Credit Card,997.58
3313,2450,2024-04-17,Bank Transfer,1258.67
3314,1005,2024-07-11,Bank Transfer,1051.96
3315,4963,2024-10-31,PayPal,1773.43
3316,708,2024-05-21,PayPal,1118.52
3317,4983,2024-07-18,Credit Card,146.98
3318,590,2024-11-26,Bank Transfer,1015.54
3319,1033,2024-09-01,Bank Transfer,923.34
3320,65,2024-12-09,Credit Card,1463.88
3321,3397,2024-06-17,Bank Transfer,443.33
3322,958,2024-10-09,PayPal,1521.49
3323,1382,2025-02-03,Bank Transfer,1748.91
3324,1525,2024-10-31,Credit Card,792.89
3325,3067,2024-06-16,Bank Transfer,1755.21
3326,567,2024-11-22,Credit Card,819.49
3327,3945,2024-03-22,PayPal,1228.0
3328,2813,2024-09-18,PayPal,508.61
3329,1247,2024-02-18,PayPal,1755.11
3330,1028,2024-04-04,Bank Transfer,1877.78
3331,551,2024-11-14,Bank Transfer,1642.98
3332,2437,2024-02-22,Bank Transfer,906.06
3333,4768,2024-06-06,Bank Transfer,22.43
3334,1074,2024-03-06,Bank Transfer,509.62
3335,4069,2025-01-06,Bank Transfer,228.63
3336,3882,2024-12-05,Credit Card,269.49
3337,3701,2024-10-19,PayPal,1254.44
3338,1148,2025-01-25,Credit Card,1877.89
3339,1967,2024-03-05,Credit Card,1617.68
3340,1662,2024-06-13,PayPal,1027.26
3341,4618,2024-11-10,Bank Transfer,141.64
3342,3357,2024-06-06,Bank Transfer,517.52
3343,1675,2024-09-07,Credit Card,896.86
3344,645,2024-08-22,Bank Transfer,133.68
3345,2293,2024-02-21,PayPal,434.87
3346,547,2024-12-07,Credit Card,1059.54
3347,3165,2024-06-10,Bank Transfer,920.69
3348,133,2024-03-18,Bank Transfer,151.93
3349,4403,2024-02-28,PayPal,1078.38
3350,1715,2024-10-01,PayPal,59.59
3351,2618,2024-05-04,PayPal,1845.69
3352,2963,2024-04-22,Bank Transfer,395.32
3353,4483,2024-05-29,Credit Card,460.25
3354,780,2024-07-09,Credit Card,730.84
3355,3632,2024-12-05,Credit Card,1918.74
3356,4730,2024-06-29,Bank Transfer,1009.26
3357,2097,2024-11-15,Credit Card,487.21
3358,176,2024-05-15,PayPal,571.03
3359,52,2024-05-06,PayPal,1798.86
3360,3374,2024-07-19,PayPal,1507.4
3361,3956,2024-04-27,Credit Card,1306.53
3362,3151,2024-12-01,Bank Transfer,277.19
3363,4812,2024-05-11,PayPal,399.9
3364,4492,2024-02-11,Bank Transfer,239.09
3365,723,2024-06-10,PayPal,1757.81
3366,1917,2024-08-14,Bank Transfer,577.28
3367,69,2024-11-10,PayPal,1664.7
3368,185,2024-12-04,PayPal,1533.71
3369,2050,2024-07-01,Bank Transfer,1770.71
3370,4244,2024-11-06,PayPal,671.93
3371,2469,2024-06-05,Credit Card,370.04
3372,1324,2024-04-24,PayPal,1445.15
3373,3104,2024-08-07,Bank Transfer,31.47
3374,785,2024-11-07,Bank Transfer,1967.38
3375,3470,2025-01-12,PayPal,1750.97
3376,1037,2024-02-29,PayPal,370.14
3377,4839,2024-02-10,Credit Card,1507.27
3378,2325,2024-09-20,PayPal,1806.49
3379,2875,2024-12-23,Credit Card,1430.08
3380,4824,2024-09-05,Credit Card,823.06
3381,4005,2025-01-23,PayPal,1288.54
3382,536,2024-05-28,Bank Transfer,1672.12
3383,4561,2024-03-26,Credit Card,49.46
3384,1709,2024-07-15,Bank Transfer,567.84
3385,1638,2024-12-04,Bank Transfer,990.11
3386,159,2024-05-21,Bank Transfer,1347.08
3387,2099,2024-05-09,Credit Card,676.73
3388,2834,2024-08-02,PayPal,386.89
3389,1877,2025-02-03,PayPal,1967.25
3390,2766,2024-08-01,Credit Card,1382.92
3391,4633,2024-02-21,PayPal,268.6
3392,2552,2024-10-14,Bank Transfer,850.41
3393,4176,2024-10-17,Bank Transfer,1307.21
3394,1588,2024-04-05,Credit Card,339.4
3395,2724,2024-03-17,Credit Card,686.56
3396,1510,2024-12-10,Credit Card,905.62
3397,3654,2024-08-06,PayPal,1309.07
3398,4745,2024-02-13,Credit Card,401.07
3399,4243,2024-12-26,PayPal,994.46
3400,907,2024-11-24,Credit Card,1857.06
3401,78,2024-05-23,PayPal,1065.16
3402,4048,2024-07-29,Bank Transfer,1430.24
3403,2745,2024-03-03,Credit Card,342.06
3404,676,2024-03-23,Bank Transfer,1778.95
3405,1313,2024-12-23,Bank Transfer,1816.92
3406,275,2024-04-20,Bank Transfer,624.67
3407,1232,2024-06-20,Credit Card,1330.22
3408,2304,2024-11-08,Credit Card,1931.83
3409,387,2024-11-06,Credit Card,467.66
3410,4465,2025-01-13,PayPal,1288.37
3411,4531,2024-10-07,PayPal,758.41
3412,1722,2024-04-14,PayPal,1674.56
3413,446,2024-09-10,Credit Card,212.01
3414,3370,2025-01-22,Credit Card,1095.22
3415,3301,2024-10-30,PayPal,842.69
3416,2293,2024-12-29,Bank Transfer,1515.83
3417,3335,2024-12-17,PayPal,1025.35
3418,2492,2024-05-05,Bank Transfer,160.39
3419,4727,2025-01-09,PayPal,1093.17
3420,2631,2024-05-01,Bank Transfer,246.14
3421,1802,2025-01-31,Bank Transfer,1293.68
3422,2537,2025-01-27,PayPal,1606.6
3423,2628,2024-10-09,Credit Card,1398.59
3424,4887,2024-12-23,PayPal,1006.04
3425,1556,2024-09-15,PayPal,1709.85
3426,4764,2024-11-24,PayPal,1745.95
3427,1280,2024-08-09,Bank Transfer,433.8
3428,4125,2024-03-15,Bank Transfer,1096.38
3429,3227,2024-08-01,Credit Card,807.17
3430,3431,2024-10-15,PayPal,474.57
3431,2453,2024-12-31,Credit Card,1590.04
3432,285,2025-01-02,Bank Transfer,181.79
3433,2779,2024-09-05,PayPal,1468.62
3434,3106,2024-07-03,Bank Transfer,361.03
3435,4962,2024-07-05,PayPal,923.48
3436,2919,2024-09-01,Bank Transfer,1973.08
3437,4702,2024-03-22,Credit Card,159.9
3438,2136,2024-08-03,Credit Card,1888.32
3439,3512,2024-07-05,PayPal,1293.14
3440,4048,2024-10-01,PayPal,719.67
3441,1487,2024-07-30,PayPal,975.31
3442,2241,2024-07-03,Bank Transfer,1784.68
3443,3753,2024-02-23,PayPal,1610.75
3444,2855,2024-06-25,Credit Card,416.6
3445,2034,2024-09-30,PayPal,1873.34
3446,3386,2024-03-16,Credit Card,1646.64
3447,1771,2024-08-18,Credit Card,617.92
3448,4921,2024-11-22,PayPal,855.48
3449,2710,2024-05-10,Credit Card,682.62
3450,4358,2024-11-02,Credit Card,326.63
3451,1751,2024-12-05,Credit Card,1195.97
3452,2453,2024-09-14,PayPal,814.21
3453,2803,2024-05-11,Bank Transfer,865.27
3454,3345,2024-02-20,Bank Transfer,1641.77
3455,3546,2024-12-01,Credit Card,352.19
3456,4625,2024-11-07,Bank Transfer,1373.13
3457,1886,2024-03-06,PayPal,531.32
3458,2559,2024-03-02,PayPal,981.8
3459,4752,2024-11-01,PayPal,1171.27
3460,1677,2024-06-22,Bank Transfer,1182.43
3461,3045,2024-11-15,Bank Transfer,346.71
3462,827,2024-06-29,PayPal,1292.38
3463,1833,2025-01-20,PayPal,1912.27
3464,2776,2024-12-25,Bank Transfer,1311.16
3465,1308,2024-09-25,Bank Transfer,114.43
3466,1841,2024-03-12,Credit Card,1525.88
3467,658,2024-12-05,Bank Transfer,793.76
3468,4217,2024-07-04,PayPal,906.41
3469,2163,2024-10-01,PayPal,1561.72
3470,3671,2024-12-03,Bank Transfer,1974.05
3471,4307,2024-09-08,PayPal,414.83
3472,27,2024-04-22,PayPal,145.35
3473,710,2024-05-15,Credit Card,819.77
3474,2075,2024-11-13,PayPal,1677.52
3475,4494,2024-10-18,Credit Card,799.9
3476,4939,2024-03-08,PayPal,1885.3
3477,673,2024-08-16,Bank Transfer,1435.59
3478,3826,2024-09-24,Bank Transfer,132.61
3479,934,2024-05-01,PayPal,472.0
3480,4682,2025-01-19,Bank Transfer,1353.07
3481,2197,2024-07-03,Credit Card,714.47
3482,2228,2024-05-30,Credit Card,1163.78
3483,4776,2024-10-15,Bank Transfer,1174.47
3484,4929,2024-08-21,Bank Transfer,1273.1
3485,995,2024-02-19,Credit Card,1831.97
3486,2365,2024-08-28,Credit Card,793.14
3487,2552,2024-09-29,Credit Card,300.88
3488,3637,2024-11-12,PayPal,76.33
3489,2932,2024-12-22,Credit Card,1971.15
3490,1364,2024-05-19,Bank Transfer,1365.8
3491,4108,2024-11-15,Bank Transfer,1294.18
3492,1792,2024-06-04,Bank Transfer,931.19
3493,4585,2024-02-25,Credit Card,117.92
3494,1933,2024-07-07,PayPal,916.72
3495,2262,2024-06-24,Credit Card,1819.19
3496,4560,2024-11-08,Bank Transfer,1962.26
3497,304,2024-11-13,Credit Card,636.55
3498,4771,2024-12-16,Credit Card,525.33
3499,300,2024-10-10,Credit Card,1780.12
3500,1235,2024-06-02,Bank Transfer,1260.85
3501,2127,2025-02-03,Bank Transfer,1316.45
3502,4710,2025-01-11,Bank Transfer,1597.86
3503,3749,2024-06-25,Credit Card,812.69
3504,1868,2024-12-26,Credit Card,1311.63
3505,431,2024-04-06,Bank Transfer,161.16
3506,4536,2024-11-22,PayPal,886.16
3507,433,2024-06-17,PayPal,1858.28
3508,1060,2024-09-17,Bank Transfer,1164.73
3509,3678,2024-04-27,Bank Transfer,56.54
3510,1745,2025-02-04,PayPal,571.82
3511,378,2024-12-31,PayPal,556.3
3512,4328,2024-07-01,Credit Card,459.98
3513,2949,2024-08-08,Bank Transfer,1700.09
3514,2293,2024-02-17,Bank Transfer,1015.4
3515,3976,2024-10-23,PayPal,1897.03
3516,645,2024-08-20,Bank Transfer,1441.76
3517,3430,2025-01-05,PayPal,1932.75
3518,4247,2025-02-08,Bank Transfer,1865.71
3519,622,2024-07-06,Credit Card,179.35
3520,1949,2025-01-09,PayPal,1147.58
3521,287,2024-07-01,PayPal,1212.47
3522,1674,2024-02-11,PayPal,103.85
3523,3211,2024-09-19,Credit Card,938.42
3524,1850,2024-05-20,PayPal,295.69
3525,2215,2024-07-10,Bank Transfer,1928.16
3526,1719,2024-04-18,PayPal,196.55
3527,2014,2025-01-11,Bank Transfer,1594.79
3528,4373,2024-02-13,PayPal,134.4
3529,2625,2024-08-09,PayPal,223.22
3530,3543,2024-09-04,Credit Card,1678.09
3531,4153,2025-01-16,PayPal,1005.04
3532,3062,2024-10-17,PayPal,1017.47
3533,367,2024-06-12,Bank Transfer,1606.21
3534,4659,2024-07-23,PayPal,524.85
3535,966,2024-04-06,PayPal,763.18
3536,4997,2024-10-19,PayPal,1038.63
3537,4199,2025-02-08,Bank Transfer,717.88
3538,362,2024-11-15,Credit Card,880.56
3539,3463,2024-04-19,Bank Transfer,690.36
3540,3389,2024-08-01,PayPal,1959.57
3541,3601,2024-03-22,Bank Transfer,1214.62
3542,1891,2024-09-21,Bank Transfer,291.53
3543,3691,2024-10-22,PayPal,1601.77
3544,1714,2024-12-22,Credit Card,469.37
3545,3201,2024-04-11,Credit Card,1751.51
3546,4675,2024-07-17,Bank Transfer,432.92
3547,3098,2024-02-19,Bank Transfer,62.75
3548,4439,2024-11-30,Bank Transfer,1484.76
3549,915,2024-03-29,Bank Transfer,754.86
3550,3592,2025-02-05,Bank Transfer,1591.76
3551,2338,2024-12-27,Credit Card,1737.49
3552,1551,2024-10-11,PayPal,1079.42
3553,3682,2024-10-21,Bank Transfer,1058.48
3554,1791,2024-07-06,PayPal,177.53
3555,597,2024-12-10,Bank Transfer,877.95
3556,4409,2024-11-22,Bank Transfer,62.26
3557,2334,2024-12-23,PayPal,1570.18
3558,1201,2024-03-05,Credit Card,517.65
3559,3390,2024-03-27,PayPal,618.91
3560,3096,2024-09-13,PayPal,879.53
3561,1812,2024-07-27,Bank Transfer,783.24
3562,1719,2024-08-26,PayPal,406.16
3563,4522,2025-01-08,Bank Transfer,1515.58
3564,1711,2025-01-09,Bank Transfer,303.06
3565,1152,2024-02-16,Credit Card,437.39
3566,477,2024-11-22,PayPal,1936.78
3567,1500,2024-03-25,Credit Card,132.17
3568,4032,2024-02-19,Bank Transfer,1504.13
3569,4676,2024-10-01,Bank Transfer,1633.83
3570,252,2025-01-18,PayPal,1292.5
3571,3654,2025-02-07,Bank Transfer,1877.52
3572,1761,2024-12-11,PayPal,1451.62
3573,758,2024-05-04,Credit Card,478.86
3574,2746,2024-07-27,PayPal,1670.36
3575,4661,2024-12-30,Bank Transfer,451.1
3576,4050,2024-02-10,Bank Transfer,952.88
3577,2843,2024-09-24,Bank Transfer,33.54
3578,1465,2024-10-18,Bank Transfer,277.08
3579,1064,2024-03-06,Bank Transfer,326.44
3580,198,2024-09-24,Credit Card,484.06
3581,3637,2024-05-27,Credit Card,1493.5
3582,2631,2025-01-01,PayPal,1767.03
3583,58,2024-09-18,Bank Transfer,1113.61
3584,2637,2024-02-10,Credit Card,1849.52
3585,3871,2024-12-21,Bank Transfer,607.47
3586,642,2024-09-11,Credit Card,1964.3
3587,4948,2024-03-06,Credit Card,1086.34
3588,1609,2024-10-19,PayPal,1168.05
3589,2558,2024-08-08,Bank Transfer,494.29
3590,1211,2024-02-28,PayPal,1130.71
3591,718,2024-02-28,Credit Card,1106.66
3592,158,2025-01-12,Bank Transfer,1376.68
3593,2046,2024-04-25,Bank Transfer,411.46
3594,1927,2024-04-01,PayPal,1504.12
3595,1628,2024-08-21,Bank Transfer,821.08
3596,2451,2024-11-03,Bank Transfer,1885.39
3597,2326,2024-07-15,PayPal,1352.98
3598,628,2024-10-24,Bank Transfer,591.33
3599,2989,2024-04-14,PayPal,192.72
3600,2618,2024-08-31,Bank Transfer,233.22
3601,912,2024-02-18,Bank Transfer,168.03
3602,3261,2024-06-21,Bank Transfer,1912.24
